Gene	SRR3719478	SRR3719504	SRR3719505	SRR3719506	SRR3719510	SRR3719511	SRR3719533	SRR3719534	SRR3719535	SRR3719539	SRR3719541	SRR3719544	SRR3719545	SRR3719562	SRR3719563	SRR3719564	SRR3719565	SRR3719566	SRR3719567	SRR3719568	SRR3719569	SRR3719571	SRR3719572	SRR3719573	SRR3719574	SRR3719625	SRR3719629	SRR3719644	SRR3719645	SRR3719646	SRR3719647	SRR3719653	SRR3719654	SRR3719655	SRR3719656	SRR3719657	SRR3719691	SRR3719692	SRR3719693	SRR3719695	SRR3719696	SRR3719708	SRR3724190	SRR3724307	SRR3724308	SRR3724309	SRR3724310	SRR3724311	SRR3724312	SRR3724315	SRR3724357	SRR3724365	SRR3724366	SRR3724382	SRR3724388	SRR3724456	SRR3724464	SRR3724465	SRR3724466	SRR3724467	SRR3724468	SRR3724469	SRR3724470	SRR3724482	SRR3724508	SRR3724533	SRR3724534	SRR3724641	SRR3724643	SRR3724644	SRR3724645	SRR3724646	SRR3724647	SRR3724648	SRR3725015	SRR3725054	SRR3725353	SRR3725354	SRR3725355	SRR3725726	SRR3725727	SRR3725728	SRR3725729	SRR3725730	SRR3725731
Bin_metabat_SRR3719566.56	0	0	0	0	0	0	0	0	0	0.001576215	0	6.50495E-05	0	0	0.000105357	0	0	0.002355208	0.000117418	9.58542E-05	6.08746E-05	0	0	0	0	5.23791E-05	0	0	0	0	0	0.000277609	0	0	0.000208813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000376686	0	0.00011884	0	0	0	0	0	0	0	0	0	0	0	0	0.000123502	0	0	3.19064E-05
Bin_metabat_SRR3724534.22	0.000338571	7.09172E-05	9.91697E-05	0.000527005	0.000269364	0.000166976	0.001146894	0.000142868	0.000680122	0.007978441	0.000175792	0.001304718	0.000936668	0.000177781	0.000619924	0.000137351	0.000141852	0.00251935	0.001222525	0.000839522	0.000337667	0.000103321	0.000125619	0.000141416	0.009065822	0.001075663	0.000426855	9.71443E-05	8.66142E-05	0.000129665	0.000133783	0.008122895	0.000584991	0.000332241	0.016805948	0.000469082	0.000533906	7.40699E-05	7.91714E-05	0.000177032	0.000168596	0.000240185	0.015863004	0.000234732	0.000920953	0	0	0.000551454	0.000707725	0.001301251	0.000665077	0.000439807	0.000306423	0.000220385	0.002136084	0.000271458	0.000872754	0.000382591	0.000495164	0	0.000117914	0.000593915	0.000247798	9.7695E-05	7.49794E-05	0.000148759	0.008642445	0.000215895	0.00126214	0.000146222	0.000134477	0.000175312	0.000454271	0.000120517	0	0.000471616	0	7.52473E-05	0	0	0	0.001965469	0	0.000414224	0.000370077
Bin_metabat_SRR3724311.73	0.001889381	0.000251215	0.000122054	0.001978017	0.001258825	0.000671763	0.002355254	5.96953E-05	0.001980181	0.000425489	0.000650121	0.002545245	0.002156363	0.000497575	0.001096999	0.000256547	0.000180841	0.000944207	0.002678763	0.002130257	0.001277116	0.000358094	0.00018643	0.000167613	6.80472E-05	0.002593075	0.001846008	0.000539144	0.00022308	0.000258809	0.000253092	0.000370044	0.001092793	0.001322504	0.000798844	0.001441121	0.001986374	0.00023523	0.00016481	0.000708584	0.000645432	0.00084387	0	0.000436098	0.001477679	0	0.000120489	0.001851083	0.000859176	0.000444854	0.000690956	0.000563975	0.000161066	0	0.000313976	0.000551693	0.000888851	0.000667509	0.000788843	0	6.22131E-05	0.00044839	0.000406083	0.000200126	0.000105594	0	0.000175881	8.95743E-05	0.001256587	0	8.99958E-05	0	0.000917002	0.000547056	0.000351934	0.00144895	0.000810732	0.000100329	8.77006E-05	0.000319228	0	0.001007082	0	0	0.00014025
Bin_metabat_SRR3719644.98	0	0	0	0	9.41771E-05	9.39467E-05	0	0	9.34271E-05	0	8.00858E-05	0.000149951	0.000464823	0.000290606	0.000383668	0	0	0	0.000123804	0.000206388	0.000620474	0.00029414	4.68639E-05	0	0	0.000133665	0.000756902	0.0011893	7.57628E-05	0	0	0	0	7.2402E-05	0	0	0.000628934	0.000253598	9.82377E-05	0.001536345	0.001242624	0.001151738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_metabat_SRR3724648.66	0.001313787	0.001382394	0.001332363	0.00062021	0.001349625	0.00161668	0.000511208	0.00150054	0.001056272	0	0.001645114	0.000132696	0.000263971	0.000320864	0.000302832	0.000600236	0.000753686	0	0.000412669	0.00073122	0.00158259	0.001158982	0.001247172	0.001314801	0	0.000594171	0.001299275	0.00160015	0.001507889	0.000649119	0.000758306	0	0.000669287	0.000955012	0	0.000795768	0.001215947	0.001770427	0.001187573	0.001696589	0.001758389	0.001108342	0	0.002304663	0.00028387	0.001079131	0.00081568	0.000252469	0.000905035	0.000381116	0.000325361	0.000999158	0.001242529	0.001534789	0	0.002106851	0.001754051	0.001947521	0.001904292	0.002099028	0.001549118	0.001461305	0.002524792	0.002859915	0.004625343	0.000440042	0	0.001789941	0.000309014	0.001831953	0.001748169	0.000657792	0.001183565	0.004168064	0.007089899	0.000906153	0.002599186	0.005255182	0.006498254	0.003751429	0.005076965	0.000665021	0.004275634	0.001319092	0.000717411
Bin_metabat_SRR3724646.4	0.004227869	0.012410249	0.012819592	0.00021468	0.001845888	0.006324852	0.000199211	0.012920576	0.001535618	0	0.006186954	0.000361866	0.001662078	0.002452108	0.002438527	0.006965781	0.018515445	7.34359E-05	0.000356757	0.000693144	0.001246946	0.00168335	0.00220104	0.002470828	0	0.000352167	0.000958024	0.002236058	0.005147397	0.0035911	0.004879955	0	0.000745099	0.00154714	0	0.001154808	0.000566954	0.003114427	0.002460468	0.001627214	0.001662069	0.001638163	0	0.01486385	0.000167786	0.030173639	0.026720231	0.000986512	0.002750707	0.00082628	0.001847179	0.010722119	0.011325501	0.021143607	0.000127102	0.020685233	0.00367072	0.007127833	0.005871319	0.003156865	0.002706046	0.001229749	0.013453476	0.028366718	0.029101583	0.02467756	0	0.011211545	0.000936255	0.007850962	0.007175298	0.01392224	0.004767217	0.041806443	0.05002829	0.002547728	0.019047031	0.035618526	0.047489073	0.041217377	0.040140267	0.000454014	0.034303741	0.006529584	0.009475515
Bin_maxbin_SRR3724190.009	7.2543E-05	0	0	0.000255547	7.53119E-05	0	0.000313819	0	0.000153189	0.001463708	0	0.000703475	0.000447019	0.000110429	0.000397246	0	4.85401E-05	0.002073388	0.000499709	0.00029934	0.000115164	0	0	0	0.001765978	0.000354053	0.000113125	0	0	0	0	0.000557053	0.000173324	0.000107227	0.002068683	0.000122277	0.000220399	0	0	7.57198E-05	7.71571E-05	0.000141864	0.018319717	0	0.001641406	0	0	0.000639399	0.000729827	0.00046008	0.000241963	0.000141637	0	0	0.000296176	7.63872E-05	8.71044E-05	0	0	0	0	0.000469332	0	0	0	0	0.003736629	0	0.000296655	0	0	0	0.000108446	0	0	0	0	0	0	0	0	0.000450349	0	0.00010094	5.90416E-05
Bin_metabat_SRR3719505.22	0	0.000421087	0.001758563	0	0	0	0	0.001249788	0	0	0	0	0	0	0	0.000268903	0.000473761	0	0	0	0	0	0	0	0	0	0	0	8.84445E-05	0.000238878	0.000223013	0	0	0	0	0	0	7.25368E-05	0.000120198	0	0	0	0	0	0	0	9.85701E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84907E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bin_maxbin_SRR3719573.006	0.001729148	0.00354894	0.007776347	0.000302035	0.00166879	0.003043126	0.000438163	0.022632728	0.001911793	0	0.003398794	0.000595687	0.001796005	0.00718101	0.004022071	0.005932158	0.073742209	0.00022409	0.000780553	0.002050069	0.003838427	0.009556313	0.023499157	0.035892606	0.000325781	0.000888179	0.003024596	0.008199614	0.016018893	0.016107351	0.031904911	0.000135778	0.000685752	0.001351003	0	0.001269535	0.002766323	0.019425208	0.038537642	0.006561609	0.007834494	0.005691244	0	0.004248852	0	0.006552149	0.004798319	0.000491847	0.001307062	0.000602849	0.001263819	0.003502251	0.00649213	0.008251417	0	0.003788828	0.00096157	0.002878953	0.002069304	0.019491518	0.012172105	0.000701948	0.004017484	0.006590747	0.009066201	0.006779294	0	0.014151902	0.002235248	0.054313363	0.023649493	0.24809201	0.001213699	0.00535801	0.006851429	0.0010947	0.003698319	0.016016048	0.007164728	0.006682725	0.014418724	0.001110316	0.010286235	0.035829853	0.192973123
Bin_maxbin_SRR3724311.002	0.022834585	0.006389599	0.002432313	0.029805347	0.013875805	0.00555876	0.017288011	0.001974702	0.011586735	0.000883348	0.004737069	0.029418899	0.017135204	0.003285768	0.00776841	0.001787267	0.001246994	0.002221396	0.027866353	0.014265214	0.006899699	0.003119519	0.001914891	0.002135922	0.000604926	0.030232239	0.008935452	0.003541032	0.00244943	0.001548546	0.00149504	0.002230593	0.020785232	0.016442376	0.001635907	0.021147542	0.01440622	0.003071873	0.002007627	0.00491286	0.004615095	0.006351188	0.002541316	0.015228786	0.056267605	0.002713248	0.002281431	0.073088519	0.040254293	0.052230231	0.058523503	0.030724717	0.01031711	0.002238014	0.009471	0.045856161	0.026215407	0.017440265	0.018898609	0.003545168	0.002986148	0.109272766	0.014499194	0.008564445	0.00332684	0.002236394	0.00727214	0.005488516	0.012548635	0.003693694	0.003939999	0.00200363	0.031029146	0.01267526	0.009075061	0.02674141	0.012714918	0.002866285	0.002022974	0.006404438	0.002726306	0.037557998	0.001914577	0.007938668	0.003362212
Bin_metabat_SRR3724646.46	0	0.000245634	0.000540362	0	0	5.28437E-05	0	0.00042505	0	0	8.67088E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230812	0.000153465	0	0	0	0	0	0	0.000351502	0	0.000266769	0	8.50325E-05	4.9261E-05	0.000562231	0.000360394	0	0	0.001033918	0.003459543	0.014949822	0	0.000778531	0	0.004415244	0.001618834	0.01233214	7.96742E-05	0.00032398	0.00060392	0	0.000246085	0.002020466	0.000303096	0.000570681	0.001251313	0	0.000649277	0	0.000158956
Bin_metabat_SRR3724468.53	0.000122391	0.00518816	0.012104164	6.95818E-05	0.000330218	0.000828257	0	0.00813297	0.000125976	0	0.001367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151073	0.000278351	0	0.000168135	0	0	0	0	0	0	0	0.001124335	0	0.002192494	0.001590305	0	6.08949E-05	0.000119221	0	0.000140836	0.000296031	0.002707684	0	0.000531902	0.000453862	0.001314534	0.001130554	0.009177301	0.006430557	0.000117483	0.001408332	0.000998813	0.002098501	0.013376378	0	0.000692063	0.000213569	0.004324258	0.001296407	0.007225189	8.3543E-05	0.000162382	0.000242723	0	0.000136143	0.001227182	0.000213454	0.000270278	0.000454074	0	0.000332605	0	0.000102112
Bin_metabat_SRR3724533.23	0	0.00183395	0.003778253	0	0	5.49045E-05	0	0.002524034	0	0	0	0	0	0	0	0.000230112	0.000813069	0	0	0	0	0	0.000124889	6.07339E-05	0	0	0	0	0.000186991	0.000284092	0.000182323	0	0	0	0	0	0	0.000277547	0.000347127	0	0	0	0	0	0	0.00062167	0.000989603	0	0	0	0	0	0	0.001240839	0	0	0	0	0	0.000663196	0.001035646	0	0	0.000318141	0.000965741	0.004886547	0	0.000214861	0	0.001161067	0.000501715	0.002101327	0	0	0	0	0	0.000578625	0	0	0.000234549	0	0.000162249	8.94739E-05	0.000614807
Bin_metabat_SRR3719534.74	8.39656E-05	0.002303104	0.002598763	0	0	0.000447946	0	0.002394486	6.29963E-05	0	0.000469828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1848E-05	0	0	0	0	0	0	0	0	0	9.029E-05	0	0.002295181	0.001893698	0	0	0	0	0	0.000293754	0.00120542	0	0	0	8.46397E-05	9.04154E-05	0.002368192	0.001927091	0	0.000110625	6.09349E-05	0.000213308	0.000677852	0	0.000115321	0	0.000599534	0.000226594	0.001053161	0	0	0	0	0	0.000122014	0	0	0	0	0	0	0
Bin_metabat_SRR3724482.60	0.012021055	0.002728935	0.001045813	0.005420626	0.007673721	0.004031401	0.003513222	0.000460848	0.004712568	6.89926E-05	0.002582696	0.007226394	0.011714919	0.002861367	0.005564851	0.002636273	0.000854151	0	0.008002777	0.005786384	0.00338658	0.00087537	0.000493828	0.000336091	0.00012612	0.007917421	0.005815115	0.001470137	0.000638741	0.000613106	0.000621265	0	0.003697412	0.006394369	0	0.006194209	0.005067849	0.00079992	0.000396065	0.001323389	0.001169777	0.001436071	0	0.002465381	0.002349115	0.00068906	0.001510225	0.006524746	0.005805842	0.001541575	0.003409849	0.003780187	0.000937908	0.000560466	0	0.003840624	0.004060379	0.002873007	0.003697347	0	0.000227882	0.001305394	0.001937102	0.003656357	0.002067634	0.000108392	0	0.000746576	0.003554475	0.000491453	0.00087074	0	0.002455801	0.003862116	0.002242255	0.004451164	0.00503768	0.001536385	0.000823381	0.002761594	0.000582327	0.001463642	0.000558258	0.000130826	0.000323305
Bin_maxbin_SRR3725355.001	0.10357039	0.180330527	0.203566816	0.023084397	0.123989057	0.190150398	0.033877112	0.181408505	0.132140454	0.001842872	0.193724598	0.052608305	0.171306394	0.423700569	0.293560852	0.411939461	0.26199846	0.002952433	0.064212014	0.136100735	0.233318047	0.339190583	0.316822563	0.317176804	0.004009807	0.065197825	0.211081923	0.30176419	0.294294661	0.306821595	0.295811886	0.00179351	0.05318237	0.098187938	7.73643E-05	0.09316499	0.121490189	0.240168887	0.272923717	0.28334048	0.286592859	0.23281109	0	0.165305884	0.007060749	0.338454221	0.309760095	0.032661267	0.07986964	0.027862943	0.082079501	0.183240153	0.299491516	0.382874999	0.001659044	0.224776872	0.05304787	0.104674836	0.09139377	0.271409092	0.246974912	0.031863995	0.14067786	0.334522406	0.282438216	0.203619694	0	0.363087914	0.120828639	0.295789179	0.370918738	0.151897232	0.065522887	0.20132632	0.193878118	0.062284309	0.171826081	0.27474955	0.266955857	0.257899023	0.299712012	0.040617524	0.341754265	0.224310612	0.195070705
Bin_metabat_SRR3719629.40	0.00117846	0.000501713	0.000593339	0.00153826	0.001493329	0.001213212	0.001117964	0.000346932	0.001282097	0	0.001113608	0.00118861	0.00122813	0.000825568	0.00108289	0.000303273	0.000847543	0	0.001217098	0.001377507	0.001720195	0.000595881	0.000399946	0.000250644	0	0.001447245	0.001575233	0.001847847	0.000430218	0.000331566	0.000155212	0	0.001346771	0.001602837	0	0.001606702	0.0022094	0.000772603	0.000419097	0.001512058	0.001284575	0.001387817	0	0.00136354	0.000795268	0.00152801	0.000961356	0.001403079	0.00132702	0.000697295	0.001153434	0.000980724	0.001240165	0.000609882	0.00022842	0.000732746	0.000990207	0.001194315	0.001162152	0.000831392	0.000503592	0.000903796	0.001484188	0.000397346	0.00060453	0.001700133	0	0.000468047	0.001214841	0.000472122	0.000246405	0.000689867	0.00159822	0.000969978	0.000951698	0.002396777	0.002040587	0.000578698	0.000545305	0.001450341	0.001176016	0.001157028	0.00100453	0.000234217	0.000362359
Bin_metabat_SRR3724456.20	0.001313805	0.016828034	0.027307776	0.000154362	0.000845241	0.002904677	0.000222904	0.02738234	0.001597636	0	0.002222541	0.00019506	0.000815817	0.003739189	0.001850645	0.01728522	0.024775585	0.000128393	0.000499482	0.001295699	0.003699896	0.00644593	0.013842339	0.011079631	0.000113708	0.000577443	0.002666426	0.002999373	0.015962198	0.022503497	0.016519311	0.000108381	0.000305685	0.000652283	0	0.000543636	0.001839698	0.012135892	0.014670695	0.010079829	0.011739496	0.01166265	0	0.003891609	0	0.029147921	0.030780676	0.000183416	0.000705152	0.000677865	0.00049338	0.001501421	0.004462241	0.022961416	0	0.003918137	0.00086492	0.002574989	0.002407644	0.018436898	0.019694041	0.000240736	0.004109186	0.011592272	0.015746347	0.03490475	0	0.007795291	0.000944351	0.014309935	0.008532	0.025080052	0.000621748	0.00280951	0.006004065	0.000387979	0.001145484	0.015400549	0.013906009	0.001197046	0.016024151	0.000302918	0.018424341	0.006638225	0.023544525
Bin_metabat_SRR3719534.58	0	0.001125073	0.003281434	0	0	0	0	0.002592882	0	0	0	0	0	0	0	8.28548E-05	0.000367436	0	0	0	0	0	9.00722E-05	6.91814E-05	0	0	0	0	0.000115282	0.000154972	0.000188318	0	0	0	0	0	0	0.00015432	0.000222669	0	5.81198E-05	0	0	0	0	0.001194262	0.001633903	0	0	0	0	0	0	0.000548908	0	0	0	0	0	0.000443875	0.000618573	0	0	0.000115838	0.00020326	0.000349551	0	0	0	0.000138241	8.01865E-05	0.000207875	0	0	0	0	0	0.00014723	7.139E-05	0	0	0	0.000204467	0	0.000132474
Bin_maxbin_SRR3719539.007	0.000286009	0	0.000249049	0.000535789	0.000306641	0.000243133	0.000922579	0.000338269	0.000552035	0.023962932	0.000236734	0.001078829	0.000844427	0.000549957	0.000957554	0.000388683	0.000399998	0.01359414	0.001054738	0.000817299	0.000522564	0.000318629	0.000481092	0.000585342	0.128053019	0.001114116	0.000496327	0.000319186	0.000291924	0.000399379	0.000404334	0.008147315	0.000471592	0.000364889	0.013440115	0.000410419	0.000582393	0.000257305	0.000321545	0.000354262	0.000359178	0.000404004	0.006222409	0	0.000869372	0	0	0.000656391	0.000579824	0.001065001	0.000797458	0.000504334	0.000294381	0.000335279	0.001666988	0.000487069	0.000489943	0	0.000282815	0	0.000208275	0.000765593	0	0.000241727	0.000209535	0.000349304	0.002198119	0.000253106	0.001127342	0	0.000224899	0	0.000404988	0	0	0.000313643	0	0.000197064	0	0	0	0.000640871	0	0.000215785	0.00034134
Bin_metabat_SRR3719654.83	0.000810658	5.45435E-05	0	0.001316864	0.001001104	0.000184491	0.001447877	0	0.001509367	0	0.000176676	0.001612102	0.001498456	0.000159654	0.000592115	0	0	5.37689E-05	0.001751175	0.001461746	0.000559758	4.78874E-05	0	0	0	0.001408044	0.000867618	4.20583E-05	0	0	0	0.00015064	0.001810286	0.001226244	0.00020047	0.001586003	0.000935032	0	0	0.000232392	0.000212144	0.000458479	0	0.000225493	0.002362085	0	0	0.000967013	0.001267451	0.001108315	0.001961076	0.000930596	0	0	0.000789505	0.000129348	0.000921129	0.000447199	0.000541643	0	0	0.000363569	0.000221456	0	0	0	0.000234942	0	0.000721664	0	0	0	0.000237325	0	0	0.000272353	0	0	0	0	0	0.000612387	0	0	5.255E-05
Bin_metabat_SRR3719695.22	0	0	0	0	0	0	0	0	7.09927E-05	0	0	0.000244525	0.000515594	0.001293938	0.00119159	8.4261E-05	0	0.000130877	0.000243359	0.000392663	0.00059117	0.000110027	5.83891E-05	0	0	0.000252977	0.000465039	0.000115069	4.32444E-05	0	0	0	0	0	0	0	0.000428393	9.26524E-05	7.29829E-05	0.00149721	0.001431518	0.001266503	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80587E-05	0	0	0	0	0	0.000131663	0	0	0	0	0	0.000269051	0.000605591	0.000102484	9.60697E-05	0	0	0	0	9.09256E-05	0	0	0	0	0	0.000362432	0	8.33403E-05	6.4066E-05
Bin_metabat_SRR3724307.33	0.00866467	0.0021118	0.000796676	0.009403919	0.009320661	0.00368908	0.007792567	0.000521936	0.008112135	0.000161356	0.003388311	0.009924376	0.011328487	0.003645131	0.008135837	0.000415944	0.000583074	0	0.009919473	0.007785209	0.005593665	0.001113817	0.000541675	0.000383395	0.000193547	0.00943427	0.00671485	0.002480313	0.000556143	0.000327469	0.000203885	0	0.008026609	0.008397474	0	0.009263516	0.008777777	0.001049426	0.000556593	0.004665918	0.003730774	0.005704532	0	0.006299711	0.008196426	0.001202492	0.001076976	0.013650248	0.011379912	0.008135453	0.009113803	0.009021314	0.003916473	0.000639193	0.000476131	0.006651716	0.008519912	0.006806575	0.007409578	0.000672339	0.000585543	0.007139565	0.005928521	0.003062135	0.001504407	0.000357449	0	0.001307055	0.005528897	0.000659715	0.000762384	0.000383663	0.004537702	0.003865817	0.003059467	0.007256865	0.007575939	0.001597448	0.001775829	0.003765319	0.000997078	0.006109094	0.000946305	0.000432918	0.000572541
